SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PLUS_MINUS
22021,1610612742,DAL,Dallas Mavericks,0022100248,2021-11-21,DAL @ LAC,L,241,91,34,83,0.41,6,30,0.2,17,18,0.944,8,31,39,21,6,5,10,21,-6.0
22021,1610612742,DAL,Dallas Mavericks,0022100237,2021-11-19,DAL @ PHX,L,241,104,37,90,0.411,12,40,0.3,18,23,0.783,10,30,40,25,15,1,10,17,-8.0
22021,1610612742,DAL,Dallas Mavericks,0022100222,2021-11-17,DAL @ PHX,L,242,98,38,91,0.418,16,32,0.5,6,6,1.0,8,41,49,28,5,2,10,14,-7.0
22021,1610612742,DAL,Dallas Mavericks,0022100204,2021-11-15,DAL vs. DEN,W,242,111,45,90,0.5,14,36,0.389,7,10,0.7,10,34,44,30,7,2,8,19,10.0
22021,1610612742,DAL,Dallas Mavericks,0022100181,2021-11-12,DAL @ SAS,W,240,123,46,100,0.46,18,45,0.4,13,19,0.684,10,38,48,30,9,7,5,18,14.0
22021,1610612742,DAL,Dallas Mavericks,0022100163,2021-11-10,DAL @ CHI,L,239,107,38,83,0.458,12,33,0.364,19,24,0.792,8,35,43,23,9,4,12,16,-10.0
22021,1610612742,DAL,Dallas Mavericks,0022100150,2021-11-08,DAL vs. NOP,W,240,108,43,85,0.506,14,35,0.4,8,13,0.615,9,37,46,27,7,3,12,15,16.0
22021,1610612742,DAL,Dallas Mavericks,0022100136,2021-11-06,DAL vs. BOS,W,241,107,41,78,0.526,13,39,0.333,12,14,0.857,7,33,40,19,7,6,15,18,3.0
22021,1610612742,DAL,Dallas Mavericks,0022100116,2021-11-03,DAL @ SAS,W,240,109,40,93,0.43,8,34,0.235,21,29,0.724,15,41,56,21,10,4,19,23,1.0
22021,1610612742,DAL,Dallas Mavericks,0022100104,2021-11-02,DAL vs. MIA,L,242,110,37,84,0.44,14,42,0.333,22,31,0.71,11,30,41,17,1,3,9,21,-15.0
22021,1610612742,DAL,Dallas Mavericks,0022100089,2021-10-31,DAL vs. SAC,W,240,105,40,90,0.444,12,37,0.324,13,20,0.65,10,35,45,24,8,4,9,20,6.0
22021,1610612742,DAL,Dallas Mavericks,0022100075,2021-10-29,DAL @ DEN,L,240,75,23,78,0.295,8,37,0.216,21,27,0.778,6,30,36,14,8,3,15,17,-31.0
22021,1610612742,DAL,Dallas Mavericks,0022100069,2021-10-28,DAL vs. SAS,W,240,104,41,89,0.461,18,45,0.4,4,13,0.308,9,36,45,18,4,7,12,19,5.0
22021,1610612742,DAL,Dallas Mavericks,0022100052,2021-10-26,DAL vs. HOU,W,239,116,43,93,0.462,12,43,0.279,18,25,0.72,14,36,50,25,9,7,14,22,10.0
22021,1610612742,DAL,Dallas Mavericks,0022100029,2021-10-23,DAL @ TOR,W,240,103,38,91,0.418,14,42,0.333,13,18,0.722,13,37,50,24,6,6,9,22,8.0
22021,1610612742,DAL,Dallas Mavericks,0022100014,2021-10-21,DAL @ ATL,L,240,87,31,93,0.333,13,43,0.302,12,13,0.923,10,40,50,16,7,3,15,21,-26.0
12021,1610612742,DAL,Dallas Mavericks,0012100064,2021-10-15,DAL @ MIL,W,241,114,44,98,0.449,14,39,0.359,12,14,0.857,18,37,55,30,9,5,12,17,11.0
12021,1610612742,DAL,Dallas Mavericks,0012100048,2021-10-13,DAL @ CHA,W,240,127,47,92,0.511,18,46,0.391,15,20,0.75,15,44,59,29,12,8,11,22,68.0
12021,1610612742,DAL,Dallas Mavericks,0012100028,2021-10-08,DAL vs. LAC,W,238,122,45,96,0.469,7,33,0.212,25,36,0.694,15,45,60,35,13,8,14,26,8.0
12021,1610612742,DAL,Dallas Mavericks,0012100018,2021-10-06,DAL vs. UTA,W,240,111,43,91,0.473,11,30,0.367,14,20,0.7,9,45,54,25,5,5,14,16,10.0
42020,1610612742,DAL,Dallas Mavericks,0042000177,2021-06-06,DAL @ LAC,L,239,111,45,91,0.495,10,36,0.278,11,17,0.647,16,31,47,22,4,1,14,21,-15.0
42020,1610612742,DAL,Dallas Mavericks,0042000176,2021-06-04,DAL vs. LAC,L,240,97,37,89,0.416,11,34,0.324,12,14,0.857,8,34,42,23,9,2,11,21,-7.0
42020,1610612742,DAL,Dallas Mavericks,0042000175,2021-06-02,DAL @ LAC,W,240,105,37,89,0.416,14,36,0.389,17,19,0.895,11,34,45,21,9,2,8,23,5.0
42020,1610612742,DAL,Dallas Mavericks,0042000174,2021-05-30,DAL vs. LAC,L,240,81,31,89,0.348,5,30,0.167,14,22,0.636,10,31,41,15,3,1,8,20,-25.0
42020,1610612742,DAL,Dallas Mavericks,0042000173,2021-05-28,DAL vs. LAC,L,241,108,38,86,0.442,20,39,0.513,12,18,0.667,13,20,33,17,4,2,8,17,-10.0
42020,1610612742,DAL,Dallas Mavericks,0042000172,2021-05-25,DAL @ LAC,W,240,127,48,82,0.585,18,34,0.529,13,24,0.542,4,30,34,25,8,4,11,19,6.0
42020,1610612742,DAL,Dallas Mavericks,0042000171,2021-05-22,DAL @ LAC,W,240,113,38,76,0.5,17,36,0.472,20,26,0.769,10,32,42,22,2,3,12,21,10.0
22020,1610612742,DAL,Dallas Mavericks,0022001071,2021-05-16,DAL @ MIN,L,239,121,44,91,0.484,16,38,0.421,17,20,0.85,11,27,38,32,5,5,16,19,-15.0
22020,1610612742,DAL,Dallas Mavericks,0022001057,2021-05-14,DAL vs. TOR,W,239,114,39,90,0.433,17,42,0.405,19,21,0.905,11,31,42,27,4,3,8,18,4.0
22020,1610612742,DAL,Dallas Mavericks,0022000154,2021-05-12,DAL vs. NOP,W,238,125,47,96,0.49,15,45,0.333,16,20,0.8,9,39,48,23,4,2,8,27,18.0
22020,1610612742,DAL,Dallas Mavericks,0022001037,2021-05-11,DAL @ MEM,L,240,104,37,88,0.42,12,38,0.316,18,19,0.947,13,22,35,23,8,2,12,15,-29.0
22020,1610612742,DAL,Dallas Mavericks,0022001021,2021-05-09,DAL @ CLE,W,239,124,50,93,0.538,15,39,0.385,9,11,0.818,8,34,42,33,9,7,10,24,27.0
22020,1610612742,DAL,Dallas Mavericks,0022001007,2021-05-07,DAL vs. CLE,W,240,110,41,83,0.494,10,32,0.313,18,22,0.818,9,36,45,21,7,7,9,22,20.0
22020,1610612742,DAL,Dallas Mavericks,0022000998,2021-05-06,DAL vs. BKN,W,240,113,40,89,0.449,15,34,0.441,18,26,0.692,12,39,51,23,10,3,12,15,4.0
22020,1610612742,DAL,Dallas Mavericks,0022000986,2021-05-04,DAL @ MIA,W,240,127,46,87,0.529,22,48,0.458,13,18,0.722,12,32,44,26,6,4,13,17,14.0
22020,1610612742,DAL,Dallas Mavericks,0022000970,2021-05-02,DAL vs. SAC,L,238,99,34,81,0.42,6,35,0.171,25,31,0.806,13,27,40,16,12,4,16,16,-12.0
22020,1610612742,DAL,Dallas Mavericks,0022000964,2021-05-01,DAL vs. WAS,W,239,125,47,87,0.54,17,38,0.447,14,22,0.636,7,29,36,31,6,4,11,25,1.0
22020,1610612742,DAL,Dallas Mavericks,0022000943,2021-04-29,DAL @ DET,W,241,115,40,89,0.449,13,30,0.433,22,23,0.957,8,27,35,22,6,2,11,20,10.0
22020,1610612742,DAL,Dallas Mavericks,0022000932,2021-04-27,DAL @ GSW,W,239,133,48,92,0.522,18,35,0.514,19,22,0.864,9,41,50,21,9,4,13,19,30.0
22020,1610612742,DAL,Dallas Mavericks,0022000926,2021-04-26,DAL @ SAC,L,241,106,43,92,0.467,12,42,0.286,8,14,0.571,14,26,40,24,9,2,10,15,-7.0
22020,1610612742,DAL,Dallas Mavericks,0022000908,2021-04-24,DAL vs. LAL,W,239,108,38,78,0.487,13,30,0.433,19,25,0.76,10,41,51,26,3,2,16,17,15.0
22020,1610612742,DAL,Dallas Mavericks,0022000897,2021-04-22,DAL vs. LAL,W,240,115,40,82,0.488,9,24,0.375,26,36,0.722,9,29,38,23,11,5,12,15,5.0
22020,1610612742,DAL,Dallas Mavericks,0022000442,2021-04-21,DAL vs. DET,W,241,127,46,92,0.5,16,43,0.372,19,26,0.731,11,32,43,25,8,2,6,22,10.0
22020,1610612742,DAL,Dallas Mavericks,0022000866,2021-04-18,DAL vs. SAC,L,239,107,39,87,0.448,16,48,0.333,13,20,0.65,10,32,42,15,3,8,14,20,-14.0
22020,1610612742,DAL,Dallas Mavericks,0022000854,2021-04-16,DAL vs. NYK,L,240,109,40,91,0.44,15,45,0.333,14,19,0.737,10,31,41,30,6,7,9,17,-8.0
22020,1610612742,DAL,Dallas Mavericks,0022000837,2021-04-14,DAL @ MEM,W,239,114,44,88,0.5,13,40,0.325,13,17,0.765,8,37,45,25,4,3,11,17,1.0
22020,1610612742,DAL,Dallas Mavericks,0022000818,2021-04-12,DAL vs. PHI,L,240,95,35,83,0.422,9,36,0.25,16,20,0.8,11,35,46,16,7,3,15,24,-18.0
22020,1610612742,DAL,Dallas Mavericks,0022000810,2021-04-11,DAL vs. SAS,L,240,117,45,94,0.479,13,42,0.31,14,15,0.933,11,26,37,25,5,3,12,21,-2.0
22020,1610612742,DAL,Dallas Mavericks,0022000786,2021-04-08,DAL vs. MIL,W,240,116,43,97,0.443,17,45,0.378,13,18,0.722,15,41,56,23,6,8,11,15,15.0
22020,1610612742,DAL,Dallas Mavericks,0022000456,2021-04-07,DAL @ HOU,L,239,93,33,87,0.379,10,39,0.256,17,22,0.773,11,35,46,16,4,5,9,15,-9.0
22020,1610612742,DAL,Dallas Mavericks,0022000764,2021-04-05,DAL vs. UTA,W,240,111,41,91,0.451,23,49,0.469,6,8,0.75,10,34,44,22,2,2,9,18,8.0
22020,1610612742,DAL,Dallas Mavericks,0022000747,2021-04-03,DAL @ WAS,W,241,109,40,90,0.444,10,30,0.333,19,24,0.792,14,36,50,17,7,4,7,22,22.0
22020,1610612742,DAL,Dallas Mavericks,0022000739,2021-04-02,DAL @ NYK,W,241,99,41,88,0.466,12,37,0.324,5,10,0.5,4,43,47,19,6,2,10,12,13.0
22020,1610612742,DAL,Dallas Mavericks,0022000723,2021-03-31,DAL @ BOS,W,241,113,38,77,0.494,19,39,0.487,18,25,0.72,4,39,43,20,6,4,16,18,5.0
22020,1610612742,DAL,Dallas Mavericks,0022000713,2021-03-29,DAL @ OKC,W,239,127,51,96,0.531,16,44,0.364,9,13,0.692,8,35,43,30,11,3,8,21,21.0
22020,1610612742,DAL,Dallas Mavericks,0022000698,2021-03-27,DAL @ NOP,L,240,103,37,83,0.446,10,31,0.323,19,24,0.792,10,28,38,19,2,4,7,20,-9.0
22020,1610612742,DAL,Dallas Mavericks,0022000690,2021-03-26,DAL vs. IND,L,242,94,39,95,0.411,8,35,0.229,8,14,0.571,15,36,51,17,4,4,15,18,-15.0
22020,1610612742,DAL,Dallas Mavericks,0022000673,2021-03-24,DAL @ MIN,W,240,128,48,99,0.485,16,44,0.364,16,22,0.727,14,39,53,27,5,6,10,22,20.0
22020,1610612742,DAL,Dallas Mavericks,0022000652,2021-03-21,DAL @ POR,W,241,132,48,86,0.558,19,37,0.514,17,20,0.85,8,44,52,23,4,3,10,17,40.0
22020,1610612742,DAL,Dallas Mavericks,0022000639,2021-03-19,DAL @ POR,L,241,119,44,81,0.543,19,42,0.452,12,13,0.923,5,34,39,25,4,4,12,16,-6.0
22020,1610612742,DAL,Dallas Mavericks,0022000625,2021-03-17,DAL vs. LAC,W,241,105,40,79,0.506,15,34,0.441,10,12,0.833,6,37,43,14,7,7,18,16,16.0
22020,1610612742,DAL,Dallas Mavericks,0022000605,2021-03-15,DAL vs. LAC,L,240,99,39,79,0.494,17,41,0.415,4,5,0.8,4,29,33,24,8,4,14,16,-10.0
22020,1610612742,DAL,Dallas Mavericks,0022000592,2021-03-13,DAL @ DEN,W,240,116,42,86,0.488,18,46,0.391,14,16,0.875,11,37,48,26,5,3,8,19,13.0
22020,1610612742,DAL,Dallas Mavericks,0022000575,2021-03-11,DAL @ OKC,L,240,108,35,82,0.427,15,34,0.441,23,33,0.697,6,31,37,20,4,9,6,22,-8.0
22020,1610612742,DAL,Dallas Mavericks,0022000567,2021-03-10,DAL vs. SAS,W,240,115,43,83,0.518,13,40,0.325,16,19,0.842,13,38,51,29,3,1,14,19,11.0
22020,1610612742,DAL,Dallas Mavericks,0022000549,2021-03-03,DAL vs. OKC,W,239,87,32,83,0.386,8,40,0.2,15,19,0.789,7,46,53,18,8,3,12,13,9.0
22020,1610612742,DAL,Dallas Mavericks,0022000529,2021-03-01,DAL @ ORL,W,240,130,47,90,0.522,17,46,0.37,19,23,0.826,7,39,46,29,6,6,8,12,6.0
22020,1610612742,DAL,Dallas Mavericks,0022000519,2021-02-27,DAL @ BKN,W,241,115,45,86,0.523,14,36,0.389,11,17,0.647,6,30,36,23,12,8,8,15,17.0
22020,1610612742,DAL,Dallas Mavericks,0022000498,2021-02-25,DAL @ PHI,L,241,97,32,78,0.41,13,34,0.382,20,23,0.87,10,40,50,17,2,9,18,21,-14.0
22020,1610612742,DAL,Dallas Mavericks,0022000485,2021-02-23,DAL vs. BOS,W,241,110,42,89,0.472,13,33,0.394,13,15,0.867,8,30,38,19,5,1,9,17,3.0
22020,1610612742,DAL,Dallas Mavericks,0022000476,2021-02-22,DAL vs. MEM,W,241,102,35,80,0.438,15,41,0.366,17,26,0.654,5,44,49,17,6,4,16,18,10.0
22020,1610612742,DAL,Dallas Mavericks,0022000411,2021-02-14,DAL vs. POR,L,239,118,40,81,0.494,14,41,0.341,24,25,0.96,10,25,35,19,5,6,12,21,-3.0
22020,1610612742,DAL,Dallas Mavericks,0022000399,2021-02-12,DAL vs. NOP,W,240,143,51,88,0.58,25,45,0.556,16,21,0.762,5,32,37,30,4,2,6,22,13.0
22020,1610612742,DAL,Dallas Mavericks,0022000384,2021-02-10,DAL vs. ATL,W,239,118,43,84,0.512,14,35,0.4,18,20,0.9,4,33,37,25,3,3,9,24,1.0
22020,1610612742,DAL,Dallas Mavericks,0022000370,2021-02-08,DAL vs. MIN,W,240,127,45,87,0.517,12,34,0.353,25,30,0.833,10,38,48,30,4,6,14,22,5.0
22020,1610612742,DAL,Dallas Mavericks,0022000360,2021-02-06,DAL vs. GSW,W,239,134,44,96,0.458,21,47,0.447,25,30,0.833,15,32,47,27,5,0,14,19,2.0
22020,1610612742,DAL,Dallas Mavericks,0022000339,2021-02-04,DAL vs. GSW,L,242,116,38,92,0.413,20,50,0.4,20,23,0.87,10,32,42,26,2,3,10,24,-31.0
22020,1610612742,DAL,Dallas Mavericks,0022000330,2021-02-03,DAL @ ATL,W,240,122,43,93,0.462,13,40,0.325,23,25,0.92,13,32,45,27,8,7,10,19,6.0
22020,1610612742,DAL,Dallas Mavericks,0022000319,2021-02-01,DAL vs. PHX,L,239,108,37,86,0.43,10,32,0.313,24,25,0.96,7,35,42,16,9,7,14,17,-1.0
22020,1610612742,DAL,Dallas Mavericks,0022000303,2021-01-30,DAL vs. PHX,L,240,105,44,83,0.53,9,29,0.31,8,14,0.571,5,32,37,22,5,4,15,26,-6.0
22020,1610612742,DAL,Dallas Mavericks,0022000297,2021-01-29,DAL @ UTA,L,241,101,37,86,0.43,9,33,0.273,18,27,0.667,8,32,40,20,6,4,11,27,-19.0
22020,1610612742,DAL,Dallas Mavericks,0022000282,2021-01-27,DAL @ UTA,L,241,104,42,91,0.462,12,35,0.343,8,9,0.889,4,32,36,22,4,7,8,12,-12.0
22020,1610612742,DAL,Dallas Mavericks,0022000265,2021-01-25,DAL vs. DEN,L,241,113,41,84,0.488,11,32,0.344,20,24,0.833,8,26,34,26,11,4,11,22,-4.0
22020,1610612742,DAL,Dallas Mavericks,0022000247,2021-01-23,DAL vs. HOU,L,239,108,37,83,0.446,5,25,0.2,29,40,0.725,10,26,36,15,7,4,10,23,-25.0
22020,1610612742,DAL,Dallas Mavericks,0022000237,2021-01-22,DAL @ SAS,W,239,122,45,93,0.484,14,39,0.359,18,20,0.9,7,35,42,23,3,2,5,21,5.0
22020,1610612742,DAL,Dallas Mavericks,0022000217,2021-01-20,DAL @ IND,W,240,124,51,97,0.526,8,27,0.296,14,17,0.824,9,40,49,32,5,6,8,17,12.0
22020,1610612742,DAL,Dallas Mavericks,0022000210,2021-01-18,DAL @ TOR,L,239,93,31,82,0.378,9,36,0.25,22,27,0.815,8,30,38,21,6,4,16,16,-23.0
22020,1610612742,DAL,Dallas Mavericks,0022000198,2021-01-17,DAL vs. CHI,L,239,101,41,93,0.441,8,31,0.258,11,19,0.579,12,35,47,18,6,2,16,23,-16.0
22020,1610612742,DAL,Dallas Mavericks,0022000182,2021-01-15,DAL @ MIL,L,240,109,45,97,0.464,13,36,0.361,6,13,0.462,11,40,51,22,5,6,9,23,-3.0
22020,1610612742,DAL,Dallas Mavericks,0022000164,2021-01-13,DAL @ CHA,W,239,104,40,96,0.417,15,46,0.326,9,16,0.563,13,41,54,22,8,12,10,15,11.0
22020,1610612742,DAL,Dallas Mavericks,0022000139,2021-01-09,DAL vs. ORL,W,239,112,39,79,0.494,20,40,0.5,14,18,0.778,6,38,44,25,5,8,17,17,14.0
22020,1610612742,DAL,Dallas Mavericks,0022000120,2021-01-07,DAL @ DEN,W,265,124,42,87,0.483,16,40,0.4,24,31,0.774,7,37,44,27,12,7,13,21,7.0
22020,1610612742,DAL,Dallas Mavericks,0022000098,2021-01-04,DAL @ HOU,W,241,113,39,82,0.476,16,39,0.41,19,20,0.95,10,41,51,24,4,3,15,31,13.0
22020,1610612742,DAL,Dallas Mavericks,0022000090,2021-01-03,DAL @ CHI,L,240,108,39,89,0.438,11,42,0.262,19,27,0.704,11,30,41,23,6,4,15,27,-10.0
22020,1610612742,DAL,Dallas Mavericks,0022000071,2021-01-01,DAL vs. MIA,W,240,93,32,78,0.41,12,37,0.324,17,23,0.739,4,45,49,18,9,3,16,25,10.0
22020,1610612742,DAL,Dallas Mavericks,0022000059,2020-12-30,DAL vs. CHA,L,241,99,34,87,0.391,12,42,0.286,19,33,0.576,13,26,39,24,10,6,14,16,-19.0
22020,1610612742,DAL,Dallas Mavericks,0022000031,2020-12-27,DAL @ LAC,W,241,124,43,87,0.494,14,41,0.341,24,27,0.889,11,43,54,25,10,2,6,14,51.0
22020,1610612742,DAL,Dallas Mavericks,0022000008,2020-12-25,DAL @ LAL,L,239,115,41,83,0.494,13,32,0.406,20,26,0.769,3,24,27,20,13,3,9,22,-23.0
22020,1610612742,DAL,Dallas Mavericks,0022000004,2020-12-23,DAL @ PHX,L,241,102,36,85,0.424,9,37,0.243,21,26,0.808,6,33,39,17,6,0,11,23,-4.0
12020,1610612742,DAL,Dallas Mavericks,0012000036,2020-12-17,DAL vs. MIN,L,262,127,42,99,0.424,20,44,0.455,23,25,0.92,8,37,45,28,1,8,14,25,-2.0
12020,1610612742,DAL,Dallas Mavericks,0012000022,2020-12-14,DAL @ MIL,W,239,128,44,95,0.463,22,46,0.478,18,26,0.692,12,37,49,22,4,2,9,18,16.0
12020,1610612742,DAL,Dallas Mavericks,0012000009,2020-12-12,DAL @ MIL,W,238,112,41,99,0.414,17,43,0.395,13,15,0.867,9,42,51,27,8,2,13,19,15.0
42019,1610612742,DAL,Dallas Mavericks,0041900156,2020-08-30,DAL vs. LAC,L,241,97,38,90,0.422,11,37,0.297,10,17,0.588,8,34,42,20,5,3,12,15,-14.0
42019,1610612742,DAL,Dallas Mavericks,0041900155,2020-08-25,DAL @ LAC,L,238,111,38,85,0.447,12,37,0.324,23,33,0.697,7,24,31,19,8,6,13,22,-43.0
42019,1610612742,DAL,Dallas Mavericks,0041900154,2020-08-23,DAL vs. LAC,W,265,135,52,104,0.5,13,36,0.361,18,24,0.75,11,43,54,20,7,5,11,24,2.0
42019,1610612742,DAL,Dallas Mavericks,0041900153,2020-08-21,DAL vs. LAC,L,239,122,44,87,0.506,17,43,0.395,17,24,0.708,7,35,42,27,5,2,9,24,-8.0
42019,1610612742,DAL,Dallas Mavericks,0041900152,2020-08-19,DAL @ LAC,W,240,127,44,88,0.5,13,29,0.448,26,37,0.703,8,41,49,25,5,4,9,29,13.0
42019,1610612742,DAL,Dallas Mavericks,0041900151,2020-08-17,DAL @ LAC,L,240,110,37,81,0.457,15,43,0.349,21,24,0.875,5,36,41,18,9,2,21,21,-8.0
22019,1610612742,DAL,Dallas Mavericks,0021901313,2020-08-13,DAL @ PHX,L,240,102,39,89,0.438,8,26,0.308,16,19,0.842,11,32,43,17,3,4,11,18,-26.0
22019,1610612742,DAL,Dallas Mavericks,0021901300,2020-08-11,DAL vs. POR,L,241,131,42,81,0.519,20,44,0.455,27,33,0.818,5,32,37,28,4,5,17,23,-3.0
22019,1610612742,DAL,Dallas Mavericks,0021901293,2020-08-10,DAL @ UTA,W,240,122,48,85,0.565,12,24,0.5,14,16,0.875,4,30,34,29,6,3,8,23,8.0
22019,1610612742,DAL,Dallas Mavericks,0021901284,2020-08-08,DAL vs. MIL,W,264,136,48,115,0.417,17,53,0.321,23,25,0.92,11,43,54,37,6,2,6,26,4.0
22019,1610612742,DAL,Dallas Mavericks,0021901271,2020-08-06,DAL vs. LAC,L,240,111,39,87,0.448,17,48,0.354,16,21,0.762,8,29,37,24,3,4,7,17,-15.0
22019,1610612742,DAL,Dallas Mavericks,0021901257,2020-08-04,DAL @ SAC,W,267,114,33,90,0.367,9,41,0.22,39,50,0.78,17,44,61,22,4,2,17,21,4.0
22019,1610612742,DAL,Dallas Mavericks,0021901249,2020-08-02,DAL @ PHX,L,240,115,38,93,0.409,6,31,0.194,33,37,0.892,10,39,49,22,8,5,8,22,-2.0
22019,1610612742,DAL,Dallas Mavericks,0021901238,2020-07-31,DAL vs. HOU,L,265,149,50,105,0.476,21,49,0.429,28,38,0.737,13,42,55,30,7,4,20,36,-4.0
12019,1610612742,DAL,Dallas Mavericks,0011900133,2020-07-28,DAL @ PHI,W,265,118,41,102,0.402,12,41,0.293,24,32,0.75,12,44,56,22,6,4,12,26,3.0
12019,1610612742,DAL,Dallas Mavericks,0011900120,2020-07-26,DAL vs. IND,L,240,111,39,90,0.433,15,38,0.395,18,26,0.692,7,37,44,27,5,4,12,18,-7.0
12019,1610612742,DAL,Dallas Mavericks,0011900107,2020-07-23,DAL @ LAL,W,241,108,40,74,0.541,14,38,0.368,14,22,0.636,8,29,37,21,3,4,14,28,4.0
22019,1610612742,DAL,Dallas Mavericks,0021900973,2020-03-11,DAL vs. DEN,W,240,113,42,92,0.457,12,35,0.343,17,23,0.739,13,39,52,23,9,2,10,14,16.0
22019,1610612742,DAL,Dallas Mavericks,0021900965,2020-03-10,DAL @ SAS,L,240,109,42,92,0.457,17,44,0.386,8,11,0.727,7,35,42,23,8,3,14,19,-10.0
22019,1610612742,DAL,Dallas Mavericks,0021900952,2020-03-08,DAL vs. IND,L,240,109,39,91,0.429,14,43,0.326,17,25,0.68,9,33,42,19,7,5,10,17,-3.0
22019,1610612742,DAL,Dallas Mavericks,0021900937,2020-03-06,DAL vs. MEM,W,239,121,45,95,0.474,18,47,0.383,13,17,0.765,13,35,48,30,11,9,10,11,25.0
22019,1610612742,DAL,Dallas Mavericks,0021900923,2020-03-04,DAL vs. NOP,W,264,127,44,95,0.463,22,50,0.44,17,24,0.708,6,43,49,30,6,13,16,17,4.0
22019,1610612742,DAL,Dallas Mavericks,0021900907,2020-03-02,DAL @ CHI,L,241,107,40,84,0.476,12,42,0.286,15,20,0.75,9,35,44,26,9,5,16,20,-2.0
22019,1610612742,DAL,Dallas Mavericks,0021900896,2020-03-01,DAL @ MIN,W,241,111,44,94,0.468,11,40,0.275,12,19,0.632,6,50,56,28,10,7,14,16,20.0
22019,1610612742,DAL,Dallas Mavericks,0021900880,2020-02-28,DAL @ MIA,L,240,118,40,84,0.476,21,50,0.42,17,19,0.895,4,31,35,25,0,3,11,25,-8.0
22019,1610612742,DAL,Dallas Mavericks,0021900869,2020-02-26,DAL @ SAS,W,241,109,36,86,0.419,17,45,0.378,20,30,0.667,5,38,43,25,11,9,15,20,6.0
22019,1610612742,DAL,Dallas Mavericks,0021900854,2020-02-24,DAL vs. MIN,W,242,139,51,101,0.505,16,44,0.364,21,28,0.75,14,40,54,28,7,3,12,28,16.0
22019,1610612742,DAL,Dallas Mavericks,0021900837,2020-02-22,DAL @ ATL,L,240,107,40,89,0.449,14,44,0.318,13,19,0.684,10,38,48,23,5,10,16,22,-4.0
22019,1610612742,DAL,Dallas Mavericks,0021900826,2020-02-21,DAL @ ORL,W,242,122,43,84,0.512,15,38,0.395,21,26,0.808,8,42,50,26,6,7,15,14,16.0
22019,1610612742,DAL,Dallas Mavericks,0021900814,2020-02-12,DAL vs. SAC,W,239,130,48,85,0.565,17,40,0.425,17,21,0.81,3,44,47,34,1,7,11,18,19.0
22019,1610612742,DAL,Dallas Mavericks,0021900798,2020-02-10,DAL vs. UTA,L,241,119,39,83,0.47,15,43,0.349,26,31,0.839,4,22,26,24,8,3,7,18,-4.0
22019,1610612742,DAL,Dallas Mavericks,0021900778,2020-02-08,DAL @ CHA,W,240,116,44,87,0.506,17,35,0.486,11,11,1.0,11,35,46,29,5,6,10,18,16.0
22019,1610612742,DAL,Dallas Mavericks,0021900770,2020-02-07,DAL @ WAS,L,239,118,42,91,0.462,16,40,0.4,18,21,0.857,15,34,49,27,7,2,13,21,-1.0
22019,1610612742,DAL,Dallas Mavericks,0021900761,2020-02-05,DAL vs. MEM,L,240,107,34,94,0.362,17,43,0.395,22,24,0.917,12,30,42,19,5,6,9,18,-14.0
22019,1610612742,DAL,Dallas Mavericks,0021900743,2020-02-03,DAL @ IND,W,239,112,36,86,0.419,18,45,0.4,22,23,0.957,12,39,51,20,3,2,12,15,9.0
22019,1610612742,DAL,Dallas Mavericks,0021900733,2020-02-01,DAL vs. ATL,W,240,123,44,94,0.468,20,39,0.513,15,16,0.938,10,43,53,26,6,8,9,14,23.0
22019,1610612742,DAL,Dallas Mavericks,0021900722,2020-01-31,DAL @ HOU,L,241,121,43,90,0.478,14,36,0.389,21,27,0.778,14,38,52,29,2,9,17,18,-7.0
22019,1610612742,DAL,Dallas Mavericks,0021900706,2020-01-28,DAL vs. PHX,L,240,104,37,83,0.446,7,33,0.212,23,27,0.852,8,25,33,19,6,0,15,18,-29.0
22019,1610612742,DAL,Dallas Mavericks,0021900697,2020-01-27,DAL @ OKC,W,239,107,41,99,0.414,19,51,0.373,6,9,0.667,12,44,56,21,3,3,7,16,10.0
22019,1610612742,DAL,Dallas Mavericks,0021900680,2020-01-25,DAL @ UTA,L,241,107,42,97,0.433,16,41,0.39,7,13,0.538,10,34,44,19,6,3,9,24,-5.0
22019,1610612742,DAL,Dallas Mavericks,0021900668,2020-01-23,DAL @ POR,W,240,133,48,93,0.516,22,47,0.468,15,24,0.625,12,29,41,27,5,7,8,17,8.0
22019,1610612742,DAL,Dallas Mavericks,0021900653,2020-01-21,DAL vs. LAC,L,239,107,39,91,0.429,12,43,0.279,17,24,0.708,12,37,49,23,7,8,12,28,-3.0
22019,1610612742,DAL,Dallas Mavericks,0021900625,2020-01-17,DAL vs. POR,W,241,120,39,89,0.438,20,47,0.426,22,28,0.786,13,30,43,19,6,4,13,17,8.0
22019,1610612742,DAL,Dallas Mavericks,0021900612,2020-01-15,DAL @ SAC,W,240,127,47,92,0.511,13,40,0.325,20,24,0.833,13,34,47,24,4,2,11,18,4.0
22019,1610612742,DAL,Dallas Mavericks,0021900602,2020-01-14,DAL @ GSW,W,238,124,49,96,0.51,13,37,0.351,13,21,0.619,15,38,53,23,5,2,7,17,27.0
